,level,parent,name,q,eppo
523,8,19,Coffea sp.,,COFSS
524,8,19,Coffea stenophylla,Q672410,COFST
525,8,2467,Conium maculatum,Q218041,COIMA
526,9,2471,Commelina benghalensis,Q5152272,COMBE
527,9,2471,Commelina erecta,Q2920683,COMER
528,8,2472,Convolvulus arvensis,Q111346,CONAR
529,8,2472,Convolvulus cneorum,Q149738,CONCN
530,8,2362,Lepidium didymum,Q149609,COPDI
531,9,2473,Cotinus coggygria,Q161406,COTCO
532,8,2475,Cocculus carolinus,Q5139267,COUCA
533,8,2475,Cocculus orbiculatus,Q15283564,COUOR
534,8,2476,Coprosma repens,Q5168970,CPMRE
535,8,2476,Coprosma robusta,Q5168972,CPMRO
536,8,21,Capsicum annuum,Q1380,CPSAN
537,8,21,Capsicum frutescens,Q311426,CPSFR
538,8,21,Capsicum pubescens,Q133428,CPSPU
539,9,2478,Cypripedium reginae,Q977605,CPVRE
540,9,2480,Coleonema album,Q5777346,CQMAL
541,9,22,Caragana arborescens,Q162124,CRAAR
542,8,2483,Cordia boissieri,Q147841,CRHBS
543,9,2484,Coreopsis grandiflora,Q1319071,CRLGR
544,9,2484,Coreopsis sp.,,CRLSS
545,8,2486,Cornus drummondii,Q187040,CRWDR
546,8,2486,Cornus florida,Q887221,CRWFL
547,8,2486,Cornus mas,Q158642,CRWMS
548,8,2486,Cornus sanguinea,Q161416,CRWSA
549,9,2489,Carex sp.,,CRXSS
550,9,24,Crataegus mollis,Q2671022,CSCML
551,9,24,Crataegus monogyna,Q161511,CSCMO
552,9,24,Crataegus laevigata,Q159553,CSCOX
553,9,24,Crataegus pinnatifida,Q1141735,CSCPI
554,9,24,Crataegus x prunifolia,,CSCPR
555,9,24,Crataegus rhipidophylla,Q159086,CSCRO
556,9,24,Crataegus sp.,,CSCSS
557,8,2491,Castilleja angustifolia,Q5049889,CSLAN
558,8,2491,Castilleja coccinea,Q5049899,CSLCO
559,8,2491,Castilleja foliolosa,Q5049904,CSLFO
560,8,2491,Castilleja integrifolia,Q15349746,CSLIT
561,8,2491,Castilleja latifolia,Q5049912,CSLLA
562,8,2491,Castilleja linariifolia,Q265620,CSLLI
563,8,2491,Castilleja martini,Q42348836,CSLMA
564,8,2491,Castilleja miniata,Q2941436,CSLMI
565,8,2491,Castilleja minor,Q5049917,CSLMN
566,8,2491,Castilleja occidentalis,Q2941431,CSLOC
567,8,2491,Castilleja patriotica,Q15351682,CSLPA
568,8,2491,Castilleja rhexifolia,Q15350409,CSLRX
569,8,2491,Castilleja sessiliflora,Q5049928,CSLSE
570,8,2491,Castilleja suksdorfii,Q15350265,CSLSK
571,8,2491,Castilleja tenuiflora,Q15031110,CSLTE
572,8,2491,Castilleja wightii,Q15350938,CSLWI
573,8,25,Castanea crenata,Q717827,CSNCR
574,8,25,Castanea dentata,Q468698,CSNDE
575,8,25,Castanea henryi,Q577422,CSNHE
576,8,25,Castanea hybrids,,CSNHY
577,8,25,Castanea mollissima,Q699584,CSNMO
578,8,25,Castanea ozarkensis,Q5756707,CSNOZ
579,8,25,Castanea pumila,Q3662068,CSNPU
580,8,25,Castanea sativa,Q22699,CSNSA
581,8,25,Castanea seguinii,Q4218279,CSNSE
582,8,2492,Chrysolepis sempervirens,Q15328842,CSOSE
583,9,2493,Callistephus chinensis,Q312441,CSPCH
584,8,2495,Cistus albidus,Q1763350,CSTAL
585,8,2495,Cistus creticus,Q891305,CSTIC
586,8,2495,Cistus x incanus,,CSTIS
587,8,2495,Cistus ladanifer,Q789800,CSTLA
588,8,2495,Cistus monspeliensis,Q1414643,CSTMO
589,8,2495,Cistus inflatus,Q15330550,CSTPS
590,8,2495,Cistus salviifolius,Q136801,CSTSA
591,8,2495,Cistus sp.,,CSTSS
592,8,2497,Casuarina equisetifolia,Q857220,CSUEQ
593,8,2498,Catalpa bignonioides,Q163831,CTLBI
594,8,2498,Catalpa speciosa,Q159204,CTLSP
595,9,28,Cotoneaster bullatus,Q1385334,CTTBU
596,9,28,Cotoneaster buxifolius,Q11177624,CTTBX
597,9,28,Cotoneaster x crispii,,CTTCR
598,9,28,Cotoneaster dammeri,Q159655,CTTDA
599,9,28,Cotoneaster franchetii,Q1441316,CTTFR
600,9,28,Cotoneaster horizontalis,Q159650,CTTHO
601,9,28,Cotoneaster integerrimus,Q158930,CTTIT
602,9,28,Cotoneaster lacteus,Q2998589,CTTLA
603,9,28,Cotoneaster lucidus,Q162750,CTTLU
604,9,28,Cotoneaster microphyllus,Q1746373,CTTMI
605,9,28,Cotoneaster moupinensis,Q1506251,CTTMO
606,9,28,Cotoneaster niger,Q50832044,CTTNG
607,9,28,Cotoneaster salicifolius,Q1592259,CTTSA
608,9,28,Cotoneaster sp.,,CTTSS
609,9,28,Cotoneaster x watereri,,CTTWT
610,9,29,Catharanthus roseus,Q161093,CTURO
611,8,2499,Cucumis anguria,Q2349096,CUMAN
612,8,2499,Cucumis melo,Q23091933,CUMME
613,8,2499,Cucumis melo var. inodorus,Q47801,CUMMI
614,8,2499,Cucumis melo var. reticulatus,Q10969892,CUMMR
615,8,2499,Cucumis sativus,Q23425,CUMSA
616,8,2500,Calluna vulgaris,Q26615,CUNVU
617,8,2501,Cucurbita maxima,Q161180,CUUMA
618,8,2501,Cucurbita moschata,Q160571,CUUMO
619,8,2501,Cucurbita pepo,Q7229863,CUUPE
620,8,2501,Cucurbita melopepo,Q21872952,CUUPM
621,7,32,x Cuprocyparis leylandii,,CUYLE
622,7,2502,Hesperocyparis arizonica,Q50843037,CVBAR
623,7,2502,Hesperocyparis goveniana,Q287544,CVBGO
624,7,2502,Hesperocyparis lusitanica,,CVBLU
625,7,2502,Hesperocyparis macnabiana,,CVBMA
626,7,2502,Hesperocyparis macrocarpa,Q32856056,CVBMC
627,7,33,Cupressus sempervirens,Q147513,CVBSE
628,9,2503,Croton monanthogynus,Q3004775,CVNMO
629,9,2503,Croton texensis,Q3005277,CVNTE
630,9,2504,Crotalaria brevidens var. intermedia,,CVTBI
631,9,2504,Crotalaria juncea,Q2855436,CVTJU
632,9,2504,Crotalaria pallida var. obovata,Q50886167,CVTMU
633,9,2504,Crotalaria ochroleuca,Q15450192,CVTOC
634,9,2504,Crotalaria paulina,Q15451387,CVTPA
635,9,2504,Crotalaria spectabilis,Q3003826,CVTSP
636,9,2505,Clitoria mariana,Q10865523,CXCMA
637,8,2507,Clethra alnifolia,Q5131966,CXEAL
638,9,2508,Cnidoscolus texanus,Q5137374,CXFTE
639,8,2509,x Chitalpa tashkentensis,,CXKTA
640,9,2510,Colocasia esculenta,Q227997,CXSES
641,9,2511,Coleus amboinicus,Q39087854,CXUAM
642,9,2511,Coleus scutellarioides,Q10881792,CXUBH
643,8,2513,Carya aquatica,Q5047664,CYAAQ
644,8,2513,Carya cathayensis,Q15238210,CYACA
645,8,2513,Carya cordiformis,Q879016,CYACO
646,8,2513,Carya floridana,Q5047667,CYAFL
647,8,2513,Carya glabra,Q1406355,CYAGL
648,8,2513,Carya illinoinensis,Q333877,CYAIL
649,8,2513,Carya laciniosa,Q4215101,CYALA
650,8,2513,Carya pallida,Q15376540,CYAPA
651,8,2513,Carya sp.,,CYASS
652,8,2513,Carya tomentosa,Q5047673,CYATO
653,9,2514,Cydonia oblonga,Q43300,CYDOB
654,9,2515,Cymbopogon nardus,Q691698,CYGNA
655,9,2515,Cymbopogon winterianus,Q11107842,CYGWI
656,8,90,Solanum betaceum,Q379747,CYJBE
657,8,35,Corylus americana,Q468659,CYLAM
658,8,35,Corylus avellana,Q124969,CYLAV
659,8,35,Corylus colurna,Q148939,CYLCO
660,8,35,Corylus cornuta,Q972950,CYLCR
661,8,35,Corylus heterophylla,Q976000,CYLHE
662,8,35,Corylus sp.,,CYLSS
663,9,2516,Cynodon dactylon,,CYNDA
664,9,2517,Cyperus eragrostis,Q161320,CYPER
665,9,2517,Cyperus sp.,,CYPSS
666,9,2518,Cynara scolymus,Q134609,CYUSC
667,8,2519,Cynoglossum officinale,Q381584,CYWOF
668,9,2521,Cyclamen,Q147295,CYZHE
669,9,2521,Cyclamen persicum,Q150055,CYZPE
670,9,2522,Coronilla valentina subsp. glauca,Q32851430,CZRVG
671,9,2522,Coronilla valentina,Q5221015,CZRVL
672,9,2523,Cytisus multiflorus,Q969060,CZSMU
673,9,2524,Chamaecytisus prolifer,Q15528472,CZSPL
674,9,2523,Cytisus sp.,,CZSSS
675,9,2523,Cytisus striatus,Q5247707,CZSST
676,9,2523,Cytisus villosus,Q15531513,CZSVI
677,9,2525,Dactylis glomerata,Q161735,DACGL
678,7,2527,Dacrydium cupressinum,Q382469,DADCU
679,9,36,Dahlia hybrids,,DAHHY
680,9,36,Dahlia pinnata,Q1549236,DAHPI
681,8,2528,Brugmansia x candida,,DATCA
682,8,2529,Datura ferox,Q1245970,DATFE
683,8,2529,Datura innoxia,Q17464343,DATIN
684,8,2529,Datura metel,Q715019,DATME
685,8,2529,Datura sp.,,DATSS
686,8,2529,Datura stramonium,Q30959,DATST
687,8,2529,Datura wrightii,Q1897331,DATWR
688,8,2530,Daucus carota,Q30056,DAUCA
689,8,2530,Daucus carota subsp. sativus,Q11678009,DAUCS
690,9,2532,Lamprocapnos spectabilis,Q161171,DCTSP
691,9,2533,Dicentra sp.,,DCTSS
692,9,13,Chrysanthemum lavandulifolium,Q21263416,DDMBO
693,9,13,Chrysanthemum crassum,Q21263377,DDMCR
694,9,13,Chrysanthemum japonense,Q5765951,DDMJA
695,9,2428,Ajania shiwogiku var. kinokumiensis,,DDMSK
696,9,13,Chrysanthemum zawadzkii subsp. zawadzkii,,DDMWE
697,9,2534,Desmodium cephalotes,,DEDCE
698,9,2534,Desmodium gangeticum,Q3595474,DEDGA
699,9,2534,Desmodium pulchellum,,DEDPU
700,9,2534,Desmodium sp.,,DEDSS
701,9,2465,Delphinium sp.,,DELSS
702,8,2535,Descurainia pinnata,Q5263816,DESPI
703,9,2536,Dieffenbachia maculata,,DIFMA
704,9,2537,Digitaria horizontalis,Q15504264,DIGHO
705,9,2537,Digitaria sanguinalis,Q158994,DIGSA
706,9,2537,Digitaria sp.,,DIGSS
707,8,37,Dianthus arboreus,Q17378305,DINAB
708,8,37,Dianthus andronakii,Q15565634,DINAD
709,8,37,Dianthus arenarius,Q162598,DINAE
710,8,37,Dianthus anatolicus,Q15565382,DINAN
711,8,37,Dianthus armeria,Q158855,DINAR
712,8,37,Dianthus carthusianorum subsp. atrorubens,,DINAT
713,8,37,Dianthus barbatus,Q161745,DINBA
714,8,37,Dianthus biflorus,Q15565037,DINBI
715,8,37,Dianthus balbisii,Q1189892,DINBL
716,8,37,Dianthus bicolor,Q15564909,DINBO
717,8,37,Dianthus caryophyllus,Q158984,DINCA
718,8,37,Dianthus collinus subsp. glabriusculus,Q95494989,DINCG
719,8,37,Dianthus chinensis,Q159013,DINCH
720,8,37,Dianthus capitatus,Q15565203,DINCS
721,8,37,Dianthus carthusianorum,Q159735,DINCT
722,8,37,Dianthus carthusianorum subsp. carthusianorum,,DINCU
723,8,37,Dianthus cyri,Q15566523,DINCY
724,8,37,Dianthus deltoides,Q159756,DINDE
725,8,37,Dianthus furcatus,Q15547949,DINFU
726,8,37,Dianthus gallicus,Q3594098,DINGA
727,8,37,Dianthus giganteiformis,Q15567304,DINGF
728,8,37,Dianthus giganteus,Q15547950,DINGI
729,8,37,Dianthus gratianopolitanus,Q122778,DINGR
730,8,37,Dianthus integer,Q15567442,DININ
731,8,37,Dianthus knappii,Q15547953,DINKN
732,8,37,Dianthus lusitanus,Q5805226,DINLU
733,8,37,Dianthus hyssopifolius,Q3026300,DINMO
734,8,37,Dianthus sternbergii,Q1498853,DINMS
735,8,37,Dianthus nardiformis,Q1189530,DINNA
736,8,37,Dianthus petraeus subsp. noeanus,,DINNO
737,8,37,Dianthus orientalis,Q12232522,DINOR
738,8,37,Dianthus pavonius,Q1189019,DINPA
739,8,37,Dianthus petraeus,Q3594099,DINPE
740,8,37,Dianthus plumarius,Q159590,DINPL
741,8,37,Dianthus petraeus subsp. petraeus,Q95495010,DINPP
742,8,37,Dianthus rupicola,Q3706782,DINRU
743,8,37,Dianthus serotinus,Q14554988,DINSE
744,8,37,Dianthus seguieri,Q1017263,DINSG
745,8,37,Dianthus spiculifolius,Q12728832,DINSJ
746,8,37,Dianthus sp.,,DINSS
747,8,37,Dianthus superbus,Q161878,DINSU
748,8,37,Dianthus sylvestris,Q165080,DINSY
749,8,37,Dianthus tatrae,,DINTA
750,8,37,Dianthus trifasciculatus,Q15567099,DINTF
751,8,2538,Dichondra repens var. carolinensis,,DIORC
752,8,38,Dioscorea sp.,,DIUSS
753,9,2540,Diervilla lonicera,Q5274994,DIVLO
754,9,2542,Dipsacus fullonum,Q160099,DIWSI
755,9,2543,Dichanthelium acuminatum,Q5272444,DKTAC
756,9,2544,Dalea sp.,,DLESS
757,9,2545,Dimocarpus longan,Q193449,DMCLO
758,9,2547,Dodonaea viscosa,Q58393,DODVI
759,9,2548,Lablab purpureus,Q1077410,DOLLA
760,8,2550,Diospyros kaki,Q158482,DOSKA
761,8,2550,Diospyros texana,Q5279625,DOSTE
762,8,2550,Diospyros virginiana,Q158356,DOSVI
763,8,2551,Diplocyclos palmatus,Q3335431,DPYPA
764,9,2553,Dracaena marginata,Q13539275,DRNMA
765,8,2554,Duboisia sp.,,DUBSS
766,8,2556,Duranta erecta,Q2732360,DUTPL
767,9,2557,Echinochloa crus-galli,Q163527,ECHCG
768,9,2558,Echinospartum lusitanicum,Q15534394,ECSLU
769,8,2559,Echium plantagineum,Q159280,EHIPL
770,8,2560,Echinocactus sp.,,EHNSS
771,9,2562,Ehrharta erecta,Q3758628,EHRER
772,8,2563,Erica cinerea,Q1543735,EIACN
773,9,2564,Eriobotrya japonica,Q41505,EIOJA
774,9,2565,Eleusine indica,Q1148930,ELEIN
775,8,2567,Elaeagnus angustifolia,Q157969,ELGAN
776,8,2567,Elaeagnus x submacrophylla,,ELGEB
777,8,2568,Eremophila maculata,Q5385578,EMHMA
778,9,2569,Emilia coccinea,Q2028184,EMICO
779,9,2569,Emilia fosbergii,Q5371657,EMIFO
780,9,2569,Emilia sonchifolia,Q3595665,EMISO
781,9,2570,Encelia farinosa,Q597275,ENCFA
782,7,2575,Ephedra sinica,Q2602813,EPESI
783,9,2577,Euphorbia chamaesyce,Q5410411,EPHCH
784,9,2577,Euphorbia corollata,Q5410423,EPHCO
785,9,2577,Euphorbia cyparissias,Q148552,EPHCY
786,9,2577,Euphorbia dentata,Q978763,EPHDE
787,9,2577,Euphorbia hirta,Q36177,EPHHI
788,9,2577,Euphorbia maculata,Q177322,EPHMA
789,9,2577,Euphorbia marginata,Q1152788,EPHMG
790,9,2577,Euphorbia milii,Q148829,EPHML
791,9,2577,Poinsettia,Q15711519,EPHPU
792,9,2577,Euphorbia terracina,Q5851935,EPHTE
793,8,2578,Epimedium sp.,,EPMSS
794,9,2579,Eriochloa contracta,Q5389306,ERBCO
795,9,2580,Erechtites hieraciifolius,Q857720,EREHI
796,9,2583,Eriogonum sp.,,ERGSS
797,9,2584,Erigeron annuus,Q849411,ERIAN
798,9,2584,Erigeron bonariensis,Q21874195,ERIBO
799,9,2584,Erigeron canadensis,Q21874197,ERICA
800,9,2584,Erigeron karvinskianus,Q1926297,ERIKA
801,9,2584,Erigeron sp.,,ERISS
802,9,2584,Erigeron sumatrensis,Q24850608,ERISU
803,9,2503,Croton setigerus,Q28808832,ERMSE
804,8,2585,Erodium botrys,Q1545734,EROBO
805,8,2585,Erodium cicutarium,Q157726,EROCI
806,8,2585,Erodium moschatum,Q159800,EROMO
807,8,2585,Erodium sp.,,EROSS
808,9,2586,Eriocephalus africanus,Q5389298,ERQUM
809,8,2587,Eryngium sp.,,ERXSS
810,8,40,Erysimum hybrids,,ERYHY
811,9,2588,Erythrina crista-galli,Q162849,ERZCG
812,9,2588,Erythrina sp.,,ERZSS
813,8,2591,Escallonia bifida,Q16981770,ESABI
814,8,2591,Escallonia x exoniensis,,ESAEX
815,9,2594,Elettaria cardamomum,Q33466,ETACA
816,8,2595,Eutrema japonicum,Q49855,ETMWA
817,9,41,Eucalyptus camaldulensis,Q162822,EUCCM
818,9,2596,Corymbia ficifolia,Q597616,EUCFI
819,9,41,Eucalyptus globulus,Q159528,EUCGL
820,9,41,Eucalyptus gunnii,Q163788,EUCGU
821,9,41,Eucalyptus polyanthemos,Q2666533,EUCPT
822,9,41,Eucalyptus rudis,Q568002,EUCRU
823,9,41,Eucalyptus sp.,,EUCSS
824,9,2597,Zea mexicana,Q3575050,EUHME
825,8,2598,Euonymus atropurpureus,Q4117752,EUOAT
826,8,2598,Euonymus europaeus,Q161379,EUOEU
827,8,2598,Euonymus japonicus,Q161383,EUOJA
828,9,2599,Eupatorium cannabinum,Q744339,EUPCA
829,9,2599,Eupatorium caelestinum,,EUPCL
830,9,2600,Ageratina altissima,Q3271463,EUPRU
831,8,2601,Evolvulus sp.,,EVOSS
832,9,2602,Exochorda sp.,,EXOSS
833,9,2603,Eysenhardtia polystachya,Q8847197,EYDAM
834,9,2604,Euryops chrysanthemoides,Q5414066,EYOCH
835,9,2604,Euryops pectinatus,Q3642829,EYOPE
836,9,2605,Facelis retusa,Q15598235,FACAP
837,8,2606,Fatsia japonica,Q203569,FATJA
838,8,2607,Fagus crenata,Q1078985,FAUCR
839,8,2607,Fagus grandifolia,Q149219,FAUGR
840,8,2607,Fagus sylvatica,Q146149,FAUSY
841,9,2608,Acca sellowiana,Q499671,FEJSE
842,9,59,Lolium arundinaceum,Q50346809,FESAR
843,9,2609,Firmiana simplex,Q776705,FIRPL
844,8,2610,Ficus benghalensis,Q1405636,FIUBG
845,8,2610,Ficus carica,Q36146,FIUCA
846,8,2611,Foeniculum vulgare,Q43511,FOEVU
847,9,43,Fortunella japonica,Q124344319,FOLJA
848,9,43,Fortunella sp.,,FOLSS
849,8,2613,Fouquieria splendens,Q138966,FOQSP
850,8,2614,Forestiera acuminata,Q5469241,FORAC
851,8,2615,Forsythia sp.,,FOSSS
852,8,2615,Forsythia suspensa,Q1275024,FOSSU
853,9,44,Fragaria x ananassa,,FRAAN
854,9,44,Fragaria vesca subsp. bracteata,,FRAVB
855,9,44,Fragaria vesca,Q146684,FRAVE
856,9,44,Fragaria virginiana,Q978247,FRAVI
857,9,2616,Froelichia sp.,,FROSS
858,9,2617,Franseria sp.,,FRSSS
859,8,2618,Fraxinus americana,Q1193369,FRXAM
860,8,2618,Fraxinus angustifolia,Q518949,FRXAN
861,8,2618,Fraxinus bungeana,Q923901,FRXBU
862,8,2618,Fraxinus dipetala,Q28814749,FRXDI
863,8,2618,Fraxinus excelsior,Q156907,FRXEX
864,8,2618,Fraxinus latifolia,Q1581524,FRXLA
865,8,2618,Fraxinus mandshurica,Q1357301,FRXMA
866,8,2618,Fraxinus nigra,Q1790101,FRXNI
867,8,2618,Fraxinus ornus,,FRXOR
868,8,2618,Fraxinus pennsylvanica,Q161164,FRXPE
869,8,2618,Fraxinus sogdiana,Q1024066,FRXPO
870,8,2618,Fraxinus quadrangulata,Q882296,FRXQU
871,8,2618,Fraxinus chinensis subsp. rhynchophylla,Q24877905,FRXRH
872,8,2618,Fraxinus sp.,,FRXSS
873,8,2618,Fraxinus velutina,Q258068,FRXVE
874,8,2619,Fuchsia,Q161066,FUCHY
875,8,2619,Fuchsia magellanica,Q164101,FUCMA
876,8,2620,Oenothera gaura,Q17602219,GAABI
877,8,2620,Oenothera suffrutescens,Q17602158,GAACO
878,8,2621,Gardenia jasminoides,Q1072101,GADJA
879,9,2622,Gaillardia aristata,Q5517196,GAIAR
880,9,2622,Gaillardia pulchella,Q2701210,GAIPU
881,8,2623,Galium sp.,,GALSS
882,8,2626,Garrya flavescens,Q5524259,GARFL
883,9,2627,Galinsoga quadriradiata,Q614880,GASCI
884,9,2627,Galinsoga parviflora,Q1160937,GASPA
885,8,2628,Gaylussacia baccata,Q5528871,GAYBA
886,8,2628,Gaylussacia frondosa,Q5528874,GAYFR
887,9,2629,Gazania rigens,Q775301,GAZRI
888,9,2631,Gerbera jamesonii,Q746928,GEBJA
889,8,2633,Gelsemium sempervirens,Q978130,GELSE
890,9,2634,Genista balearica,Q15479318,GENBA
891,9,2634,Genista corsica,Q3100733,GENCO
892,9,2634,Genista ephedroides,Q15057312,GENEP
893,9,2634,Genista hirsuta,Q5877132,GENHS
894,9,2634,Genista tricuspidata,Q15480035,GENLU
895,9,2634,Genista x spachiana,,GENSA
896,9,2634,Genista scorpius,Q3101011,GENSC
897,9,2634,Genista sp.,,GENSS
898,9,2634,Genista triacanthos,Q5406877,GENTR
899,8,46,Geranium carolinianum,Q1023840,GERCA
900,8,46,Geranium dissectum,Q158413,GERDI
901,9,2635,Geum aleppicum var. strictum,,GEUAS
902,9,2635,Geum canadense,Q5554832,GEUCA
903,9,2636,Gahnia sp.,,GHNSS
904,8,2638,Gilia sp.,,GIISS
905,7,2643,Ginkgo biloba,Q43284,GIKBI
906,9,47,Gladiolus hybrids,,GLAHY
907,9,2644,Gleditsia triacanthos,Q157650,GLITR
908,9,2645,Gliricidia sepium,Q2717303,GLRSE
909,9,2646,Glycine max,Q11006,GLXMA
910,9,2648,Gmelina arborea,Q311345,GMEAR
911,9,2649,Gnaphalium sp.,,GNASS
912,9,2651,Gomphrena globosa,Q1200680,GOMGL
913,8,2652,Gordonia lasianthus,Q5586051,GORLA
914,9,48,Gossypium anomalum,Q15368023,GOSAN
915,9,48,Gossypium arboreum,Q310124,GOSAR
916,9,48,Gossypium barbadense,Q311515,GOSBA
917,9,48,Gossypium davidsonii,Q25533060,GOSDV
918,9,48,Gossypium herbaceum,Q177615,GOSHE
919,9,48,Gossypium hirsutum,Q133481,GOSHI
920,9,48,Gossypium thurberi,Q5587520,GOSTH
921,9,2656,Grevillea juniperina,Q2712018,GREJU
922,9,2656,Grevillea robusta,Q1989614,GRERO
923,9,2656,Grevillea rosmarinifolia,Q2583123,GRERS
924,9,2657,Grindelia sp.,,GRNSS
925,9,2658,Gutierrezia sp.,,GUESS
926,9,2659,Gymnocladus dioica,,GYMDI
927,9,2660,Gynura aurantiaca,Q9268236,GYUAU
928,8,2662,Haloragis erecta,Q4423172,HAGER
929,8,2663,Halimium calycinum,Q15343295,HAICO
930,8,2663,Halimium lasianthum,Q2157768,HAILA
931,8,2663,Halimium ocymoides,Q5642348,HAIOC
932,8,2663,Halimium sp.,,HAISS
933,9,2664,Haplopappus sp.,,HAPSS
934,8,102,Veronica elliptica,Q17744932,HBEEL
935,8,2666,Heuchera sp.,,HCHSS
936,9,2668,Hydrastis canadensis,Q1051710,HDRCA
937,8,2669,Helianthemum nummularium,Q164232,HEANU
938,9,2670,Helichrysum italicum,Q1587861,HECIT
939,9,2670,Helichrysum sp.,,HECSS
940,9,2670,Helichrysum stoechas,Q1636806,HECST
941,8,2671,Hedera helix,Q26354,HEEHE
942,9,2672,Heliopsis helianthoides,Q478332,HEFHE
943,9,2672,Heliopsis helianthoides var. scabra,Q24690939,HEFHS
944,9,2675,Hemerocallis sp.,,HEGSS
945,9,51,Helianthus annuus,Q171497,HELAN
946,9,51,Helianthus maximiliani,Q5704865,HELMA
947,9,51,Helianthus petiolaris,Q5704886,HELPE
948,9,51,Helianthus sp.,,HELSS
949,9,51,Helianthus tuberosus,Q146190,HELTU
950,9,2676,Helenium amarum,Q5703935,HENAM
951,9,2676,Helenium autumnale,Q1520938,HENAU
952,8,2677,Heliotropium europaeum,Q164452,HEOEU
953,8,2677,Heliotropium fruticosum,Q15490170,HEOFR
954,8,2677,Heliotropium indicum,Q2249031,HEOIN
955,8,2678,Heracleum maximum,Q2896924,HERMA
956,9,2679,Hibiscus cannabinus,Q1137540,HIBCA
957,9,2679,Hibiscus palustris,Q21874506,HIBPA
958,9,2679,Hibiscus rosa-sinensis,Q159534,HIBRS
959,9,2679,Hibiscus sabdariffa,Q319390,HIBSA
960,9,2679,Hibiscus schizopetalus,Q966855,HIBSH
961,9,2679,Hibiscus sp.,,HIBSS
962,9,2679,Hibiscus syriacus,Q157756,HIBSY
963,9,2679,Hibiscus trionum,Q157854,HIBTR
964,9,2680,Pilosella aurantiaca,Q20757547,HIEAU
965,9,2681,Hieracium sp.,,HIESS
966,9,2682,Hakonechloa macra,Q1129703,HKNMA
967,9,2683,Holcus lanatus,Q158110,HOLLA
968,9,2684,Hordeum murinum,Q161674,HORMU
969,9,2684,Hordeum vulgare,Q11577,HORVX
970,8,2685,Houstonia sp.,,HOUSS
971,9,2687,Hippeastrum sp.,,HPSSS
972,9,2689,Herrania sp.,,HRASS
973,9,2690,Hypochaeris brasiliensis,Q15590906,HRYBR
974,9,2690,Hypochaeris radicata,Q421057,HRYRA
975,8,2691,Hyoscyamus niger,Q161058,HSYNI
976,8,2691,Hyoscyamus sp.,,HSYSS
977,9,2692,Heteranthemis viscidehirta,Q19848875,HTMVI
978,9,2693,Heterotheca grandiflora,Q13919183,HTTGR
979,8,2694,Humulus scandens,Q15540069,HUMJA
980,8,2694,Humulus lupulus,Q104212,HUMLU
981,9,2695,Hevea brasiliensis,Q156538,HVEBR
982,9,52,Hyacinthus orientalis,Q157428,HYAOR
983,9,2697,Hydrocotyle ranunculoides,Q596203,HYDRA
984,8,53,Hydrangea petiolaris,Q159332,HYEAP
985,8,53,Hydrangea arborescens,Q278173,HYEAR
986,8,53,Hydrangea macrophylla,Q159219,HYEMA
987,8,53,Hydrangea paniculata,Q158443,HYEPA
988,8,53,Hydrangea sp.,,HYESS
989,8,2699,Hypericum androsaemum,Q886411,HYPAN
990,8,2699,Hypericum calycinum,Q159330,HYPCA
991,8,2699,Hypericum perforatum,Q158289,HYPPE
992,8,2700,Jacaranda acutifolia,Q3157066,IACAC
993,8,2700,Jacaranda mimosifolia,Q838818,IACMI
994,9,2701,Jatropha sp.,,IATSS
995,8,2702,Iberis sempervirens,Q159306,IBESE
996,8,2705,Ilex aquifolium,Q192190,ILEAQ
997,8,2705,Ilex cassine,Q3141413,ILECA
998,8,2705,Ilex decidua,Q5997670,ILEDE
999,8,2705,Ilex vomitoria,Q1010694,ILEVO
1000,9,2706,Indigofera sp.,,INDSS
1001,9,2707,Dittrichia viscosa,Q311844,INUVI
1002,8,54,Impatiens balsamina,Q845019,IPABA
1003,8,54,Impatiens New Guinea hybrids,,IPANG
1004,8,54,Impatiens noli-tangere,Q158748,IPANT
1005,8,54,Impatiens walleriana,,IPAWA
1006,8,2708,Ipomoea batatas,Q37937,IPOBA
1007,8,2708,Ipomoea carnea subsp. fistulosa,Q24877499,IPOFI
1008,8,2708,Ipomoea hildebrandtii,Q17398832,IPOHD
1009,8,2708,Ipomoea hederacea,Q159795,IPOHE
1010,8,2708,Ipomoea nil,Q162117,IPONI
1011,8,2708,Ipomoea quamoclit,Q311056,IPOQU
1012,9,2710,Iris x hollandica,,IRIHO
1013,8,2711,Juglans ailanthifolia,Q1655870,IUGAI
1014,8,2711,Juglans californica,Q890824,IUGCA
1015,8,2711,Juglans nigra,Q60174724,IUGNI
1016,8,2711,Juglans regia,Q46871,IUGRE
1017,8,2711,Juglans sp.,,IUGSS
1018,9,2714,Justicia americana,,IUIAM
1019,7,55,Juniperus ashei,Q309507,IUPAS
1020,7,55,Juniperus chinensis,Q157697,IUPCH
1021,7,55,Juniperus communis,Q26325,IUPCO
1022,7,55,Juniperus chinensis var. sargentii,Q15239368,IUPCS
1023,7,55,Juniperus deppeana var. pachyphloea,,IUPDP
1024,7,55,Juniperus horizontalis,Q121427,IUPHO
1025,7,55,Juniperus scopulorum,Q533674,IUPSC
1026,7,55,Juniperus virginiana var. silicicola,Q24692086,IUPSL
1027,7,55,Juniperus sp.,,IUPSS
1028,7,55,Juniperus virginiana,Q157522,IUPVI
