,level,parent,name,q,eppo
2576,6,2113,Polygonaceae,Q156117,1POLF
2577,7,2576,Eriogonoideae,Q990762,1ERGS
2578,8,2577,Eriogonum,Q2707277,1ERGG
2579,8,2126,Erigeron,Q745253,1ERIG
2580,7,2163,Erodium,Q162920,1EROG
2581,8,2126,Eriocephalus,Q5389297,1ERQG
2582,7,2195,Eryngium,Q729143,1ERXG
2583,8,2140,Erythrina,Q1340386,1ERZG
2584,5,2124,Escalloniales,Q2274399,1ESCO
2585,6,2584,Escalloniaceae,Q848332,1ESCF
2586,7,2585,Escallonia,Q311780,1ESAG
2587,6,2176,Zingiberaceae,Q37021,1ZINF
2588,7,2587,Alpinioideae,Q5670571,1AIIS
2589,8,2588,Elettaria,Q312218,1ETAG
2590,7,22,Eutrema,Q9299324,1ETMG
2591,8,2158,Corymbia,Q1439250,1KMBG
2592,8,2196,Zea,,1ZEAG
2593,7,2394,Euonymus,Q161113,1EUOG
2594,8,2126,Eupatorium,Q1123970,1EUPG
2595,8,2126,Ageratina,Q2704494,1AAKG
2596,7,2234,Evolvulus,Q2703736,1EVOG
2597,8,2134,Exochorda,Q137339,1EXOG
2598,8,2140,Eysenhardtia,Q942225,1EYDG
2599,8,2126,Euryops,Q3275047,1EYOG
2600,8,2126,Facelis,Q5428479,1FACG
2601,7,2224,Fatsia,,1FATG
2602,7,2142,Fagus,Q25403,1FAUG
2603,8,2158,Feijoa,Q83638494,1FEJG
2604,8,2354,Firmiana,Q427914,1FIRG
2605,7,2211,Ficus,,1FIUG
2606,7,2195,Foeniculum,Q27030,1FOEG
2607,6,2155,Fouquieriaceae,Q1209796,1FOUF
2608,7,2607,Fouquieria,Q133229,1FOQG
2609,7,2432,Forestiera,Q355080,1FORG
2610,7,2432,Forsythia,Q672980,1FOSG
2611,8,2253,Froelichia,Q5505160,1FROG
2612,8,2126,Franseria,,1FRSG
2613,7,2432,Fraxinus,Q128887,1FRXG
2614,7,2405,Fuchsia,,1FUCG
2615,7,2405,Oenothera,Q157658,1OEOG
2616,7,2136,Gardenia,Q740887,1GADG
2617,8,2126,Gaillardia,,1GAIG
2618,7,2136,Galium,Q148633,1GALG
2619,5,2099,Garryales,Q21761,1GARO
2620,6,2619,Garryaceae,Q122844,1GARF
2621,7,2620,Garrya,Q813604,1GARG
2622,7,38,Gaylussacia,Q2704451,1GAYG
2623,8,2126,Gazania,Q858999,1GAZG
2624,7,19,Mutisioideae,Q141564,1MUTS
2625,8,2624,Gerbera,Q310654,1GEBG
2626,6,2135,Gelsemiaceae,Q131965,1GELF
2627,7,2626,Gelsemium,Q134232,1GELG
2628,8,2140,Genista,Q156696,1GENG
2629,8,2191,Geum,Q156771,1GEUG
2630,8,2481,Gahnia,Q977615,1GHNG
2631,6,2155,Polemoniaceae,Q157168,1POMF
2632,7,2631,Gilia,,1GIIG
2633,2,2096,Ginkgophyta,Q1241896,1GIKP
2634,3,2633,Ginkgoopsida,Q10788836,1GIKC
2635,4,2634,Ginkgoales,Q835097,1GIKO
2636,5,2635,Ginkgoaceae,,1GIKF
2637,6,2636,Ginkgo,,1GIKG
2638,8,2216,Gleditsia,Q161250,1GLIG
2639,8,2140,Glycine,Q311395,1GLXG
2640,7,2160,Viticoideae,Q3823289,1VIXS
2641,8,2640,Gmelina,,1GMEG
2642,8,2126,Gnaphalium,Q41552,1GNAG
2643,7,5,Gomphrenoideae,Q142817,1GMPS
2644,8,2643,Gomphrena,Q1446121,1GOMG
2645,7,2359,Gordonia,,1GORG
2646,5,2117,Proteales,Q21838,1PROO
2647,6,2646,Proteaceae,Q157228,1PROF
2648,7,2647,Grevilleoideae,Q1934685,1GRES
2649,8,2648,Grevillea,Q1545761,1GREG
2650,8,2126,Grindelia,Q2702875,1GRNG
2651,8,2126,Gutierrezia,Q2385155,1GUEG
2652,8,2216,Gymnocladus,Q429179,1GYMG
2653,8,2126,Gynura,Q2336670,1GYUG
2654,6,2172,Haloragaceae,Q157237,1HALF
2655,7,2654,Haloragis,Q2617536,1HAGG
2656,7,2487,Halimium,Q2705310,1HAIG
2657,8,2126,Haplopappus,Q2392615,1HAPG
2658,6,2172,Saxifragaceae,Q2543932,1SAXF
2659,7,2658,Heuchera,Q972663,1HCHG
2660,7,2119,Hydrastidoideae,Q5905589,1HDRS
2661,8,2660,Hydrastis,Q9005595,1HDRG
2662,7,2487,Helianthemum,Q162895,1HEAG
2663,8,2126,Helichrysum,Q28195,1HECG
2664,7,2224,Hedera,,1HEEG
2665,8,2126,Heliopsis,Q2065883,1HEFG
2666,6,2109,Asphodelaceae,Q14554941,1XANF
2667,7,2666,Hemerocallidoideae,Q913145,1HEMS
2668,8,2667,Hemerocallis,Q156275,1HEGG
2669,8,2126,Helenium,Q1632842,1HENG
2670,7,2475,Heliotropium,Q158082,1HEOG
2671,7,2195,Heracleum,Q327106,1HERG
2672,8,2166,Hibiscus,Q157124,1HIBG
2673,8,2126,Pilosella,Q9059678,1QJLG
2674,8,2126,Hieracium,Q16526,1HIEG
2675,8,2196,Hakonechloa,Q2861460,1HKNG
2676,8,2159,Holcus,Q158851,1HOLG
2677,8,2159,Hordeum,Q518044,1HORG
2678,7,2136,Houstonia,,1HOUG
2679,7,2110,Amaryllidoideae,Q150708,1AMYS
2680,8,2679,Hippeastrum,Q757257,1HPSG
2681,7,2165,Byttnerioideae,Q652608,1BYTS
2682,8,2681,Herrania,Q5233116,1HRAG
2683,8,2126,Hypochaeris,Q28202,1HRYG
2684,7,2138,Hyoscyamus,Q158510,1HSYG
2685,8,2126,Heteranthemis,Q9298209,1HTMG
2686,8,2126,Heterotheca,Q970748,1HTTG
2687,7,2401,Humulus,Q158790,1HUMG
2688,8,2248,Hevea,Q2350189,1HVEG
2689,6,2192,Hypericaceae,Q158185,1HPRF
2690,7,2689,Hypericum,Q156935,1HYPG
2691,7,2101,Jacaranda,Q311105,1IACG
2692,8,2248,Jatropha,Q152986,1IATG
2693,7,22,Iberis,Q158380,1IBEG
2694,5,2124,Aquifoliales,Q21779,1AQIO
2695,6,2694,Aquifoliaceae,Q674593,1AQIF
2696,7,2695,Ilex,,1ILEG
2697,8,2140,Indigofera,Q310648,1INDG
2698,8,2126,Dittrichia,Q2703089,1DTZG
2699,7,2234,Ipomoea,Q161173,1IPOG
2700,7,2148,Iridoideae,Q6069635,1IRIS
2701,8,2700,Iris,,1IRIG
2702,7,2503,Juglans,Q2453469,1IUGG
2703,6,2100,Acanthaceae,Q53475,1ACAF
2704,7,2703,Acanthoideae,Q822684,1ACAS
2705,8,2704,Justicia,Q2046390,1IUIG
2706,8,2126,Iva,Q4338415,1IVAG
2707,7,38,Kalmia,Q1427635,1KAMG
2708,8,11,Bassia,,1BAFG
2709,8,2134,Kerria,,1KERG
2710,8,2126,Leucophyta,Q16089820,1LHYG
2711,8,2229,Koelreuteria,Q132703,1KOTG
2712,5,2131,Zygophyllales,Q21899,1ZYGO
2713,6,2712,Krameriaceae,,1KRAF
2714,7,2713,Krameria,Q290473,1KRAG
2715,8,2126,Krigia,Q6437019,1KRIG
2716,8,2126,Kuhnia,Q5032625,1KUHG
2717,8,2140,Laburnum,Q147184,1LABG
2718,8,2126,Lactuca,Q578052,1LACG
2719,6,2156,Lythraceae,Q156022,1LYTF
2720,7,2719,Lagerstroemia,Q775229,1LAEG
2721,7,2549,Lantana,,1LANG
2722,8,2174,Lavandula,Q171892,1LAVG
2723,8,2700,Libertia,Q2700376,1LBEG
2724,7,2347,Leucophyllum,Q2702896,1LCPG
2725,7,2430,Licaria,Q5226729,1LCRG
2726,8,2161,Leonurus,Q157982,1LECG
2727,8,2158,Leptospermum,Q135621,1LEKG
2728,8,2140,Lens,,1LENG
2729,8,2140,Lespedeza,Q1017395,1LESG
2730,7,22,Lesquerella,,1LEUG
2731,7,29,Lagenaria,Q1995080,1LGNG
2732,8,2140,Retama,Q2699268,1RTAG
2733,7,2142,Notholithocarpus,Q17410244,1NLKG
2734,7,2142,Lithocarpus,Q132402,1LIAG
2735,7,2430,Lindera,,1LIEG
2736,7,2432,Ligustrum,Q753099,1LIGG
2737,6,2113,Plumbaginaceae,Q156141,1PLUF
2738,7,2737,Limonium,Q157375,1LIIG
2739,5,2108,Liliales,Q53478,1LILO
2740,6,2739,Liliaceae,Q53480,1LILF
2741,7,2740,Lilium,,1LILG
2742,7,71,Linaria,,1LING
2743,7,2549,Lippia,Q10514128,1LIPG
2744,6,2172,Altingiaceae,Q131360,1AJGF
2745,7,2744,Liquidambar,Q183543,1LIQG
2746,6,2275,Magnoliaceae,Q120228,1MAGF
2747,7,2746,Liriodendron,Q157236,1LIRG
2748,7,2430,Litsea,Q2261537,1LISG
2749,7,2475,Buglossoides,Q622782,1BUOG
2750,6,2192,Linaceae,Q155951,1LINF
2751,7,2750,Linum,Q161100,1LIUG
2752,6,2113,Aizoaceae,Q156219,1AIZF
2753,7,2752,Ruschioideae,Q1027546,1RSHS
2754,8,2753,Lampranthus,Q159047,1LMPG
2755,7,2129,Lobelioideae,Q1152804,1LOBS
2756,8,2755,Lobelia,Q158182,1LOBG
2757,7,2208,Caprifolioideae,Q16542849,1CPFS
2758,8,2757,Lonicera,Q156047,1LONG
2759,7,2475,Lappula,Q2641622,1LPLG
2760,7,2483,Lamourouxia,,1LRXG
2761,8,2140,Lathyrus,Q157209,1LTHG
2762,8,2126,Liatris,Q1580155,1LTSG
2763,8,2216,Leucaena,Q311423,1LUAG
2764,7,2405,Ludwigia,Q158391,1LUDG
2765,7,29,Luffa,Q232909,1LUFG
2766,8,2140,Lupinus,Q156811,1LUPG
2767,7,2430,Laurus,Q21188,1LURG
2768,8,2166,Malva,Q147325,1MALG
2769,7,38,Lyonia,Q2664959,1LYDG
2770,7,2151,Lychnis,,1LYHG
2771,7,2151,Viscaria,Q9338825,1VSKG
2772,7,2138,Lycianthes,Q137549,1LYIG
2773,8,2511,Lysimachia,Q157761,1LYSG
2774,7,2138,Lycium,Q3268411,1LYUG
2775,7,2211,Maclura,Q137091,1MACG
2776,7,2746,Magnolia,Q157017,1MAGG
2777,8,2166,Malvaviscus,Q3237074,1MAIG
2778,8,2174,Origanum,Q205265,1ORIG
2779,7,2178,Mammillaria,Q311120,1MAKG
2780,8,2248,Manihot,Q149056,1MANG
2781,8,2161,Marrubium,Q159392,1MAQG
2782,8,2126,Matricaria,Q27618,1MATG
2783,8,2126,Tripleurospermum,,1TPMG
2784,8,2166,Malvastrum,Q9297443,1MAVG
2785,7,2430,Machilus,Q6723589,1MCHG
2786,8,2140,Maackia,,1MCKG
2787,7,2483,Melampyrum,Q161626,1MEAG
2788,8,2140,Medicago,Q159549,1MEDG
2789,6,2105,Meliaceae,Q158979,1MELF
2790,7,2789,Melia,Q2703639,1MEIG
2791,7,2151,Silene,,1SILG
2792,8,2140,Melilotus,Q161142,1MEUG
2793,7,2251,Mirabilis,Q158323,1MIBG
2794,8,2216,Mimosa,,1MIMG
2795,8,2221,Mallotus,,1MLLG
2796,8,2472,Melicope,Q2700651,1MLQG
2797,8,2174,Melissa,Q920402,1MLSG
2798,6,2192,Violaceae,Q156060,1VIOF
2799,7,2798,Melicytus,Q1935545,1MLYG
2800,8,2174,Micromeria,Q2306517,1MMJG
2801,8,2268,Mangifera,Q161807,1MNGG
2802,7,38,Menziesia,,1MNIG
2803,8,2352,Manilkara,Q309947,1MNKG
2804,7,2442,Montia,Q160046,1MNTG
2805,6,2169,Loasaceae,Q599518,1LOAF
2806,7,2805,Mentzelia,Q142498,1MNZG
2807,8,2166,Modiola,,1MODG
2808,6,2113,Molluginaceae,Q144259,1MOLF
2809,7,2808,Mollugo,Q2639601,1MOLG
2810,7,2211,Morus,,1MORG
2811,7,2234,Distimake,Q43298598,1DTKG
2812,7,2224,Meryta,Q2598732,1MRYG
2813,7,2133,Mespilus,Q148723,1MSPG
2814,8,2158,Metrosideros,Q1313015,1MTDG
2815,7,22,Matthiola,Q27961,1MTLG
2816,8,2140,Mucuna,Q2574724,1MUCG
2817,7,2347,Myoporum,Q115631,1MYMG
2818,6,2141,Myricaceae,Q843892,1MYIF
2819,7,2818,Myrica,Q133287,1MYRG
2820,8,2158,Myrtus,,1MYVG
2821,8,2158,Ugni,Q138975,1UGIG
2822,7,2121,Nandina,,1NANG
2823,8,2679,Narcissus,Q29465,1NARG
2824,8,2280,Nerium,Q3874774,1NERG
2825,7,2133,Neviusia,Q144383,1NEVG
2826,7,2138,Nicandra,Q3339559,1NICG
2827,7,2138,Nierembergia,Q1702276,1NIEG
2828,7,2138,Nicotiana,Q851829,1NIOG
2829,8,2216,Neptunia,Q3235507,1NPTG
2830,7,2432,Nestegis,Q5413274,1NTGG
2831,7,2478,Nyssa,Q964952,1NYSG
2832,7,2430,Ocotea,Q3305677,1OCOG
2833,8,2126,Olearia,Q291873,1OLRG
2834,7,2432,Olea,,1OLVG
2835,7,2193,Oncoba,Q9052423,1ONKG
2836,7,2475,Lithospermum,Q932776,1LITG
2837,7,2483,Orthocarpus,Q3314224,1ORCG
2838,8,2556,Oryza,Q690633,1ORYG
2839,8,2126,Dimorphotheca,,1DMPG
2840,7,2255,Ostrya,Q605290,1OSTG
2841,7,2432,Osmanthus,Q618810,1OSUG
2842,5,2131,Oxalidales,Q21891,1OXAO
2843,6,2842,Oxalidaceae,Q156544,1OXAF
2844,7,2843,Oxalis,Q157378,1OXAG
2845,7,38,Oxydendrum,,1OXDG
2846,8,2196,Megathyrsus,Q21447466,1MGHG
2847,8,2196,Panicum,Q934037,1PANG
2848,6,2172,Paeoniaceae,Q3360397,1PAEF
2849,7,2848,Paeonia,Q147105,1PAOG
2850,8,2290,Papaver,Q146391,1PAPG
2851,6,2192,Passifloraceae,Q157164,1PASF
2852,7,2851,Passiflora,Q161185,1PAQG
2853,7,2195,Petroselinum,Q310933,1PARG
2854,8,2196,Paspalum,Q2333069,1PASG
2855,7,2195,Pastinaca,Q1479657,1PAVG
2856,6,2100,Paulowniaceae,Q1896257,1PAZF
2857,7,2856,Paulownia,Q165173,1PAZG
2858,8,2126,Pachystegia,Q10343411,1PBGG
2859,7,2430,Phoebe,,1PBOG
2860,8,2134,Pseudocydonia,Q21446822,1PDCG
2861,7,2483,Pedicularis,Q129016,1PEAG
2862,7,2430,Persea,Q132039,1PEBG
2863,7,71,Penstemon,Q809265,1PEEG
2864,8,2174,Salvia,Q157151,1SALG
2865,7,2138,Petunia,Q161103,1PEUG
2866,7,38,Gaultheria,Q1626776,1GAHG
2867,7,2151,Petrocoptis,Q10348998,1PFCG
2868,8,2196,Pentameris,Q3283834,1PFMG
2869,8,2126,Phagnalon,Q2388068,1PGAG
2870,8,2159,Phalaris,Q157573,1PHAG
2871,7,2475,Phacelia,Q133285,1PHCG
2872,7,2170,Philadelphus,Q107394,1PHIG
2873,8,2667,Phormium,Q1639799,1PHMG
2874,8,2134,Heteromeles,,1HTEG
2875,8,2134,Photinia,Q1070845,1PHNG
2876,8,2134,Physocarpus,Q133596,1PHPG
2877,8,2140,Vigna,Q132634,1VIGG
2878,6,2113,Phytolaccaceae,Q156981,1PHYF
2879,7,2878,Phytolacca,Q162075,1PHTG
2880,7,2374,Coryphoideae,Q142846,1CPYS
2881,8,2880,Phoenix,,1PHXG
2882,7,2138,Physalis,Q158663,1PHYG
2883,8,2268,Pistacia,Q35987,1PIAG
2884,8,2140,Pisum,Q144795,1PIBG
2885,6,68,Picea,Q26782,1PIEG
2886,7,2195,Pimpinella,Q588740,1PIMG
2887,8,2181,Pinellia,Q1243951,1PING
2888,5,2274,Piperales,Q27287,1PIPO
2889,6,2888,Piperaceae,Q156522,1PIPF
2890,7,2889,Piper,,1PIPG
2891,6,68,Pinus,Q12024,1PIUG
2892,8,2221,Plukenetia,Q5226286,1PKZG
2893,7,71,Plantago,Q164686,1PLAG
2894,5,2123,Taxaceae,Q223751,1TAAF
2895,6,2894,Phyllocladus,,1PLDG
2896,8,2146,Plumeria,Q218123,1PLIG
2897,8,2161,Phlomis,Q157874,1PLMG
2898,7,2432,Phillyrea,Q1512683,1PLRG
2899,6,2646,Platanaceae,Q171425,1PLTF
2900,7,2899,Platanus,Q163025,1PLTG
2901,8,2126,Pluchea,Q1930933,1PLUG
2902,8,2130,Platycodon,,1PLXG
2903,7,2224,Panax,,1PNXG
2904,8,2159,Poa,Q157656,1POAG
2905,6,2139,Polygalaceae,Q156360,1POGF
2906,7,2905,Polygala,Q156909,1POGG
2907,7,2576,Polygonoideae,Q1238742,1POLS
2908,8,2907,Polygonum,Q271400,1POLG
2909,8,2907,Reynoutria,Q2714294,1REYG
2910,8,2907,Persicaria,Q159000,1PRAG
2911,7,2193,Populus,Q25356,1POPG
2912,6,2113,Portulacaceae,Q521874,1PORF
2913,7,2912,Portulaca,Q159554,1PORG
2914,7,2631,Phlox,,1POXG
2915,8,2144,Phalaenopsis,Q133897,1PQAG
2916,8,2174,Perilla,,1PRJG
2917,6,2100,Martyniaceae,Q53477,1MANF
2918,7,2917,Proboscidea,,1PROG
2919,5,2263,Hymenoptera,Q22651,1HYMEO
2920,6,2919,Apidae,Q756082,1APIDF
2921,7,2920,Prosopis,Q133422,1PRSSG
2922,8,2204,Parthenocissus,Q157587,1PRTG
2923,8,2158,Psidium,Q320179,1PSIG
2924,8,2140,Psoralea,Q2589982,1PSRG
2925,6,68,Pseudotsuga,Q158771,1PSTG
2926,8,2472,Ptelea,Q612028,1PTAG
2927,5,2313,Dennstaedtiaceae,Q358326,1DENF
2928,6,2927,Pteridium,,1PTEG
2929,8,2191,Dasiphora,Q3917216,1DSRG
2930,8,2191,Drymocallis,Q5309730,1DMKG
2931,8,2191,Potentilla,Q156512,1PTLG
2932,8,2126,Parthenium,Q3236767,1PTNG
2933,6,2194,Pittosporaceae,Q161261,1PITF
2934,7,2933,Pittosporum,Q158896,1PTUG
2935,8,2140,Pueraria,Q133126,1PUEG
2936,7,2719,Punica,Q4959355,1PUNG
2937,8,2166,Pavonia,Q3316083,1PVAG
2938,7,2175,Phryma,Q857944,1PWHG
2939,7,2224,Polyscias,Q2381113,1PYJG
2940,8,2120,Ranunculus,Q146130,1RANG
2941,7,22,Raphanus,Q165507,1RAPG
2942,8,2126,Ratibida,Q5234634,1RATG
2943,7,2136,Richardia,,1RCHG
2944,7,2136,Rudgea,Q3282335,1RDGG
2945,7,2390,Rhamnus,Q79190,1RHAG
2946,7,2390,Frangula,Q79189,1FGLG
2947,8,2907,Rheum,Q7217716,1RHEG
2948,8,2268,Rhus,Q157649,1RHUG
2949,8,2268,Toxicodendron,Q1777115,1TOXG
2950,7,2878,Rivina,Q2714585,1RIVG
2951,8,2140,Robinia,,1ROBG
2952,8,2472,Ruta,Q165250,1RUAG
2953,8,2126,Rudbeckia,Q320510,1RUDG
2954,8,2126,Echinacea,,1ECEG
2955,8,2907,Rumex,,1RUMG
2956,8,2144,Rhynchostylis,Q1300371,1RYSG
2957,8,2196,Saccharum,Q17136949,1SACG
2958,8,2229,Sapindus,Q321451,1SAKG
2959,6,2207,Adoxaceae,Q156677,1ADOF
2960,7,2959,Sambucus,Q131448,1SAMG
2961,8,2571,Triadica,Q143677,1TDCG
2962,7,5,Salsoloideae,Q136782,1SASS
2963,8,2962,Salsola,Q159544,1SASG
2964,7,2151,Saponaria,Q157500,1SAWG
2965,8,2533,Scabiosa,Q147772,1SCBG
2966,7,2160,Scutellarioideae,Q2889855,1SCDS
2967,8,2966,Scutellaria,Q156764,1SCDG
2968,8,2268,Schinus,Q786249,1SCIG
2969,8,2140,Sesbania,Q311305,1SEBG
2970,8,2159,Secale,Q7215110,1SECG
2971,7,2173,Hylotelephium,Q132737,1HJOG
2972,7,2173,Sedum,Q156851,1SEDG
2973,6,2100,Pedaliaceae,Q161187,1PEDF
2974,7,2973,Sesamum,Q47334,1SEGG
2975,7,29,Sechium,Q139044,1SEHG
2976,8,2126,Jacobaea,Q2701040,1JACG
2977,8,2126,Pericallis,Q2709984,1PKKG
2978,8,2126,Senecio,Q209596,1SENG
2979,8,2126,Delairea,Q16029211,1DLWG
2980,6,30,Sequoia,Q1975652,1SEQG
2981,8,2196,Setaria,,1SETG
2982,8,2128,Atalantia,Q5555801,1AYAG
2983,7,2359,Schima,,1SHMG
2984,6,2164,Dipterocarpaceae,Q580593,1DITF
2985,7,2984,Dipterocarpoideae,Q5807820,1DITS
2986,8,2985,Shorea,Q132419,1SHOG
2987,7,2561,Shepherdia,Q247641,1SHPG
2988,8,2166,Malvella,Q9297420,1MVLG
2989,8,2166,Sida,,1SIDG
2990,8,2126,Silphium,Q729352,1SIPG
2991,7,2138,Salpiglossis,Q676731,1SLGG
2992,8,2126,Silybum,Q1521997,1SLYG
2993,8,2126,Santolina,Q224507,1SNTG
2994,8,2126,Sanvitalia,Q1638845,1SNVG
2995,8,2140,Sophora,Q309213,1SOBG
2996,8,2140,Styphnolobium,Q11815640,1SYWG
2997,8,2126,Sonchus,Q830049,1SONG
2998,8,2126,Solidago,Q212939,1SOOG
2999,8,2166,Sphaeralcea,Q936759,1SPHG
3000,8,11,Spinacia,Q148968,1SPQG
3001,7,2151,Spergula,Q162766,1SPRG
3002,8,2140,Spartium,Q14566707,1SPUG
3003,8,2134,Spiraea,Q148745,1SPVG
3004,7,2138,Streptosolen,Q3500355,1SROG
3005,8,2140,Strophostyles,Q3313943,1SRTG
3006,7,2430,Sassafras,Q131532,1SSAG
3007,7,2752,Sesuvioideae,Q6126273,1SSVS
3008,8,3007,Sesuvium,Q135024,1SSVG
3009,7,22,Sisymbrium,Q158183,1SSYG
3010,8,2161,Stachys,Q156294,1STAG
3011,7,2151,Stellaria,,1STEG
3012,8,2174,Clinopodium,Q164026,1CLBG
3013,8,2571,Stillingia,Q147720,1STLG
3014,8,2196,Stenotaphrum,Q2191399,1STPG
3015,6,2155,Styracaceae,Q877464,1STYF
3016,7,3015,Styrax,,1STXG
3017,6,2176,Strelitziaceae,Q147867,1STZF
3018,7,3017,Strelitzia,Q147888,1STZG
3019,7,2359,Stewartia,Q388277,1SWTG
3020,8,2181,Syngonium,Q2448411,1SYNG
3021,7,2432,Syringa,Q157449,1SYRG
3022,6,2155,Symplocaceae,Q588797,1SYMF
3023,7,3022,Symplocos,Q133714,1SYSG
3024,8,2158,Syzygium,Q133290,1SYZG
3025,7,2138,Schizanthus,Q1425929,1SZTG
3026,6,2113,Tamaricaceae,Q161244,1TAMF
3027,7,3026,Tamarix,,1TAAG
3028,6,30,Taxodium,Q147392,1TADG
3029,8,2126,Tagetes,,1TAGG
3030,6,2113,Talinaceae,Q135110,1TALF
3031,7,3030,Talinum,Q138395,1TALG
3032,8,2126,Taraxacum,Q30024,1TARG
3033,8,2640,Tectona,Q9250007,1TCTG
3034,7,2752,Aizooideae,Q5661448,1AIZS
3035,8,3034,Tetragonia,,1TEAG
3036,7,2101,Tecoma,Q2307801,1TECG
3037,8,2140,Tephrosia,Q3236409,1TEPG
3038,7,2160,Ajugoideae,Q12224401,1AIUS
3039,8,3038,Teucrium,Q157714,1TEUG
3040,8,2681,Theobroma,Q162078,1THOG
3041,6,30,Platycladus,Q6078218,1PTZG
3042,8,2174,Thymus,,1THYG
3043,6,2156,Melastomataceae,Q648380,1MESF
3044,7,3043,Tibouchina,Q1035441,1TIBG
3045,8,2700,Tigridia,,1TIGG
3046,8,2126,Tithonia,Q136941,1TITG
3047,8,2130,Triodanis,Q4463141,1TJDG
3048,8,2126,Vogtia,,1VGTG
3049,8,2462,Tradescantia,Q157498,1TRAG
3050,6,2712,Zygophyllaceae,Q155982,1ZYGF
3051,7,3050,Tribulus,,1TRBG
3052,8,2221,Tragia,Q7832628,1TRDG
3053,8,2126,Tragopogon,Q889257,1TROG
3054,8,2196,Tripsacum,Q2070349,1TRWG
3055,6,68,Tsuga,Q739430,1TSUG
3056,7,29,Trichosanthes,Q134496,1TTHG
3057,7,2740,Tulipa,Q93201,1TULG
3058,8,2126,Tussilago,Q2297615,1TUSG
3059,8,2140,Ulex,,1ULEG
3060,7,2430,Umbellularia,Q15933047,1UMBG
3061,8,2229,Ungnadia,Q2666575,1UNGG
3062,6,2132,Urticaceae,Q156332,1URTF
3063,7,3062,Urtica,Q121671,1URTG
3064,7,2549,Glandularia,Q148131,1GLNG
3065,7,2549,Verbena,Q165290,1VEBG
3066,8,2126,Verbesina,Q5189541,1VEEG
3067,7,71,Veronicastrum,Q2658395,1VEKG
3068,8,2126,Vernonia,Q1411311,1VENG
3069,7,2347,Verbascum,Q57051,1VESG
3070,7,2959,Viburnum,Q158492,1VIBG
3071,8,2140,Vicia,Q147337,1VICG
3072,7,2798,Viola,,1VIOG
3073,8,2126,Viguiera,,1VIUG
3074,8,2640,Vitex,,1VIXG
3075,7,2208,Valerianoideae,Q15074600,1VLLS
3076,8,3075,Valerianella,Q161504,1VLLG
3077,8,2301,Vincetoxicum,Q158135,1VNCG
3078,8,2880,Washingtonia,Q158793,1WATG
3079,8,2531,Weigela,Q157840,1WEGG
3080,7,2160,Prosterantheroideae,,1PQTS
3081,8,3080,Westringia,Q3307765,1WESG
3082,8,2140,Wisteria,Q261903,1WSTG
3083,7,2106,Xanthoceratoideae,Q15056364,1XACS
3084,8,3083,Xanthoceras,Q13418151,1XACG
3085,8,2126,Xanthium,Q598601,1XANG
3086,7,2200,Zelkova,Q187454,1ZELG
3087,8,2126,Zinnia,Q205106,1ZIIG
3088,7,2390,Ziziphus,Q310492,1ZIPG
3089,8,2556,Zizania,Q831681,1ZIZG
3090,8,2126,Symphyotrichum,Q2629596,1ZMYG
3091,7,29,Siraitia,Q7529905,1ZRTG
